Date,Vehicle_ID,Driver_ID,Route_ID,Origin_City,Destination_City,Planned_Kilometers,Actual_Kilometers,Fuel_Consumed_Liters,Delivery_Time_Hours,Delay_Hours,Cargo_Weight_Tons,On_Time_Delivery,Weather_Conditions,Traffic_Conditions,Comments
2024-01-05,V044,D019,R018,Bangalore,Nagpur,1084,1152,209.73,20.35,0.69,14.07,Yes,Stormy,Heavy,Vehicle Breakdown
2024-02-03,V016,D070,R014,Delhi,Ahmedabad,1375,1352,236.32,29.57,1.23,15.84,No,Stormy,Heavy,Late Departure
2024-04-21,V007,D038,R015,Mumbai,Pune,1327,1411,201.22,30.17,3.32,13.21,No,Stormy,Light,Late Departure
2024-01-09,V043,D008,R005,Chennai,Ahmedabad,319,350,46.93,8.89,0.58,12.29,Yes,Stormy,Light,Late Departure
2024-03-21,V043,D002,R005,Kolkata,Lucknow,454,480,72.17,8.95,0.5,5.31,Yes,Foggy,Light,Weather Delay
2024-03-12,V013,D020,R013,Hyderabad,Surat,969,928,138.1,19.87,0.59,13.04,Yes,Foggy,Moderate,Smooth Delivery
2024-01-22,V023,D098,R013,Delhi,Indore,449,430,81.16,9.16,0.69,14.08,Yes,Foggy,Heavy,Vehicle Breakdown
2024-01-19,V036,D070,R010,Bangalore,Jaipur,1071,1151,152.29,27.86,1.0,15.21,No,Rainy,Moderate,Late Departure
2024-03-20,V044,D070,R018,Kolkata,Nagpur,357,380,51.67,9.02,0.32,12.62,Yes,Clear,Moderate,Weather Delay
2024-02-12,V005,D038,R018,Chennai,Pune,442,469,78.73,11.92,1.89,7.39,No,Stormy,Heavy,Traffic Jam
2024-04-23,V043,D057,R002,Chennai,Nagpur,459,447,82.12,11.11,1.35,8.45,No,Clear,Heavy,Weather Delay
2024-04-30,V048,D030,R004,Mumbai,Pune,1419,1352,255.54,34.77,1.62,3.77,No,Stormy,Moderate,Traffic Jam
2024-02-01,V013,D065,R007,Chennai,Jaipur,523,540,100.75,13.33,0.28,3.21,Yes,Stormy,Moderate,Traffic Jam
2024-04-01,V029,D019,R005,Bangalore,Jaipur,720,756,118.31,13.95,0.16,4.61,Yes,Foggy,Moderate,Weather Delay
2024-03-16,V040,D090,R004,Chennai,Nagpur,1117,1112,152.38,27.17,0.79,7.43,Yes,Foggy,Moderate,Weather Delay
2024-02-20,V020,D093,R006,Mumbai,Lucknow,1420,1366,174.72,30.89,2.33,13.85,No,Clear,Heavy,Vehicle Breakdown
2024-03-13,V039,D032,R018,Chennai,Ahmedabad,830,852,161.7,17.34,0.25,9.46,Yes,Rainy,Moderate,Late Departure
2024-01-19,V022,D053,R002,Bangalore,Ahmedabad,1082,1130,153.81,22.22,1.67,4.68,No,Stormy,Light,Weather Delay
2024-01-11,V014,D063,R001,Chennai,Jaipur,995,996,194.2,20.15,4.57,6.75,No,Foggy,Heavy,Late Departure
2024-04-01,V028,D031,R020,Delhi,Pune,399,384,59.75,7.65,1.2,2.84,No,Stormy,Light,Smooth Delivery
2024-02-24,V038,D046,R003,Delhi,Surat,783,858,114.61,20.81,3.82,10.11,No,Foggy,Heavy,Weather Delay
2024-02-21,V032,D068,R005,Kolkata,Nagpur,561,564,88.36,10.85,1.62,3.07,No,Foggy,Moderate,Late Departure
2024-04-20,V001,D008,R016,Delhi,Lucknow,1043,1140,209.43,20.9,1.52,5.38,No,Clear,Moderate,Late Departure
2024-02-14,V038,D094,R015,Kolkata,Ahmedabad,630,614,80.67,14.52,1.59,11.07,No,Clear,Moderate,Smooth Delivery
2024-01-01,V013,D061,R006,Bangalore,Indore,1314,1391,216.07,32.25,0.68,17.46,Yes,Foggy,Light,Traffic Jam
2024-03-24,V038,D054,R005,Kolkata,Jaipur,1307,1333,236.33,24.34,2.39,3.0,No,Rainy,Heavy,Late Departure
2024-02-11,V001,D010,R003,Hyderabad,Ahmedabad,1274,1401,197.75,33.35,0.41,14.46,Yes,Foggy,Heavy,Smooth Delivery
2024-04-12,V001,D095,R005,Kolkata,Jaipur,598,638,111.59,14.9,0.55,12.76,Yes,Rainy,Moderate,Late Departure
2024-02-04,V024,D080,R010,Hyderabad,Nagpur,661,644,121.22,13.61,2.27,11.02,No,Rainy,Light,Smooth Delivery
2024-03-16,V050,D031,R003,Delhi,Nagpur,619,621,98.63,14.47,4.83,15.83,No,Clear,Light,Weather Delay
2024-03-12,V034,D059,R020,Mumbai,Lucknow,972,953,154.89,21.19,1.42,10.43,No,Rainy,Moderate,Vehicle Breakdown
2024-01-04,V030,D051,R004,Kolkata,Surat,543,581,79.56,12.04,2.89,15.52,No,Foggy,Moderate,Traffic Jam
2024-02-28,V012,D048,R020,Delhi,Indore,1348,1438,182.74,33.42,0.47,18.0,Yes,Foggy,Heavy,Late Departure
2024-02-22,V033,D081,R006,Chennai,Lucknow,1224,1304,167.62,33.75,1.48,4.6,No,Stormy,Light,Weather Delay
2024-01-11,V014,D049,R008,Delhi,Indore,849,870,159.13,22.6,0.02,13.34,Yes,Foggy,Light,Weather Delay
2024-03-08,V019,D035,R014,Hyderabad,Surat,1375,1380,259.61,33.17,0.28,18.95,Yes,Clear,Moderate,Vehicle Breakdown
2024-03-20,V041,D034,R004,Bangalore,Lucknow,1265,1262,210.27,24.42,1.57,14.78,No,Stormy,Moderate,Vehicle Breakdown
2024-04-24,V031,D063,R008,Kolkata,Nagpur,1235,1291,164.7,31.55,6.77,16.96,No,Foggy,Light,Traffic Jam
2024-01-15,V003,D064,R003,Bangalore,Jaipur,1171,1215,173.89,24.41,0.09,5.92,Yes,Clear,Moderate,Vehicle Breakdown
2024-03-21,V010,D065,R010,Bangalore,Lucknow,1091,1193,180.67,25.63,2.15,11.44,No,Stormy,Moderate,Vehicle Breakdown
2024-02-09,V004,D065,R012,Bangalore,Pune,1004,955,132.48,20.22,0.27,19.22,Yes,Clear,Light,Smooth Delivery
2024-01-29,V031,D005,R002,Kolkata,Pune,1224,1203,188.76,32.82,1.39,8.76,No,Clear,Moderate,Smooth Delivery
2024-01-07,V025,D066,R017,Bangalore,Lucknow,1344,1347,180.06,38.19,2.4,12.29,No,Foggy,Heavy,Weather Delay
2024-03-05,V042,D006,R015,Hyderabad,Lucknow,1426,1565,231.22,39.49,0.08,17.9,Yes,Stormy,Moderate,Traffic Jam
2024-01-14,V001,D093,R005,Chennai,Ahmedabad,1332,1433,237.34,28.12,1.01,19.41,No,Stormy,Moderate,Vehicle Breakdown
2024-01-22,V027,D081,R011,Delhi,Jaipur,568,620,77.97,10.85,3.6,5.91,No,Clear,Moderate,Vehicle Breakdown
2024-04-09,V031,D097,R013,Bangalore,Pune,1443,1550,217.5,26.6,1.27,3.53,No,Rainy,Light,Late Departure
2024-04-17,V017,D030,R011,Bangalore,Indore,530,550,77.91,13.45,0.75,12.77,Yes,Stormy,Moderate,Traffic Jam
2024-01-17,V007,D015,R009,Chennai,Surat,357,359,58.61,9.48,4.24,15.51,No,Rainy,Heavy,Vehicle Breakdown
2024-01-07,V030,D073,R015,Hyderabad,Nagpur,855,812,111.28,17.17,0.01,8.65,Yes,Foggy,Heavy,Vehicle Breakdown
2024-02-08,V049,D091,R008,Delhi,Surat,586,610,95.94,11.59,0.83,4.77,Yes,Clear,Heavy,Smooth Delivery
2024-03-20,V035,D075,R009,Mumbai,Surat,975,1069,186.69,19.76,0.23,7.92,Yes,Stormy,Moderate,Weather Delay
2024-04-13,V034,D027,R010,Mumbai,Nagpur,327,332,59.53,7.43,0.26,12.06,Yes,Clear,Light,Late Departure
2024-03-28,V011,D044,R008,Delhi,Pune,584,612,117.98,11.14,0.31,6.06,Yes,Stormy,Light,Late Departure
2024-03-07,V014,D095,R001,Mumbai,Surat,590,619,96.62,13.11,0.21,16.5,Yes,Stormy,Heavy,Weather Delay
2024-03-04,V038,D091,R007,Hyderabad,Jaipur,849,885,163.7,19.99,2.49,12.23,No,Clear,Light,Weather Delay
2024-04-09,V008,D060,R016,Hyderabad,Surat,712,688,112.45,17.87,1.09,17.18,No,Clear,Moderate,Vehicle Breakdown
2024-04-03,V050,D086,R015,Hyderabad,Nagpur,707,717,113.81,13.31,1.29,12.19,No,Clear,Moderate,Traffic Jam
2024-01-30,V047,D035,R003,Mumbai,Nagpur,647,640,93.8,13.91,0.76,19.83,Yes,Stormy,Heavy,Late Departure
2024-03-13,V019,D044,R020,Kolkata,Pune,1172,1268,174.93,25.62,0.93,5.33,Yes,Foggy,Light,Vehicle Breakdown
2024-01-29,V016,D048,R005,Mumbai,Pune,608,605,82.63,13.79,3.21,4.66,No,Stormy,Moderate,Weather Delay
2024-01-16,V022,D047,R013,Delhi,Surat,762,782,112.67,16.81,3.3,19.81,No,Stormy,Heavy,Vehicle Breakdown
2024-04-30,V023,D007,R018,Delhi,Pune,1388,1342,248.99,36.91,1.71,8.71,No,Stormy,Heavy,Traffic Jam
2024-01-20,V048,D046,R020,Hyderabad,Pune,1292,1369,220.22,27.17,2.2,11.87,No,Stormy,Heavy,Traffic Jam
2024-02-14,V026,D074,R001,Kolkata,Jaipur,983,1013,192.41,22.75,1.18,10.32,No,Rainy,Heavy,Traffic Jam
2024-04-28,V018,D056,R017,Bangalore,Pune,1094,1187,153.76,21.27,0.71,14.91,Yes,Rainy,Moderate,Late Departure
2024-01-08,V009,D058,R020,Delhi,Pune,1277,1288,226.05,30.51,0.11,7.97,Yes,Clear,Heavy,Traffic Jam
2024-04-12,V028,D038,R013,Hyderabad,Surat,661,673,85.55,16.02,3.49,6.12,No,Stormy,Light,Smooth Delivery
2024-01-20,V014,D055,R015,Mumbai,Surat,307,300,45.75,6.34,0.07,5.98,Yes,Foggy,Heavy,Smooth Delivery
2024-04-28,V005,D022,R009,Hyderabad,Ahmedabad,1044,1063,177.37,21.2,1.07,4.89,No,Clear,Moderate,Vehicle Breakdown
2024-01-02,V043,D063,R001,Chennai,Lucknow,708,767,130.47,14.27,2.27,19.34,No,Stormy,Light,Traffic Jam
2024-03-27,V025,D076,R008,Mumbai,Jaipur,884,905,132.16,21.2,1.7,10.34,No,Clear,Light,Late Departure
2024-04-04,V006,D033,R020,Kolkata,Nagpur,751,762,100.71,20.86,3.21,17.34,No,Rainy,Heavy,Traffic Jam
2024-04-07,V048,D020,R019,Mumbai,Nagpur,519,532,82.22,12.29,7.72,4.0,No,Rainy,Moderate,Vehicle Breakdown
2024-04-17,V033,D010,R010,Delhi,Lucknow,579,601,85.31,10.78,2.27,13.59,No,Stormy,Heavy,Weather Delay
2024-01-27,V042,D014,R009,Mumbai,Pune,430,416,67.96,11.38,3.2,15.49,No,Clear,Moderate,Vehicle Breakdown
2024-02-13,V024,D028,R010,Mumbai,Lucknow,727,773,111.11,16.11,0.24,7.93,Yes,Clear,Moderate,Weather Delay
2024-03-24,V012,D046,R010,Mumbai,Ahmedabad,443,429,59.79,11.6,1.82,14.46,No,Foggy,Heavy,Traffic Jam
2024-01-27,V023,D074,R004,Hyderabad,Pune,1021,1040,192.39,24.72,0.58,14.61,Yes,Stormy,Moderate,Smooth Delivery
2024-03-22,V015,D065,R020,Bangalore,Pune,469,453,60.5,9.34,0.31,14.94,Yes,Rainy,Light,Vehicle Breakdown
2024-02-13,V010,D058,R017,Bangalore,Lucknow,891,935,129.07,22.98,0.26,6.26,Yes,Foggy,Moderate,Weather Delay
2024-02-28,V029,D079,R019,Chennai,Lucknow,801,804,108.93,16.1,3.89,3.06,No,Rainy,Moderate,Late Departure
2024-03-03,V042,D032,R012,Mumbai,Nagpur,913,868,122.3,22.5,0.61,11.84,Yes,Clear,Moderate,Weather Delay
2024-01-06,V006,D096,R007,Bangalore,Indore,434,418,60.33,10.46,1.5,17.01,No,Rainy,Heavy,Vehicle Breakdown
2024-03-26,V050,D098,R009,Kolkata,Indore,1296,1264,162.2,28.41,3.84,5.74,No,Rainy,Moderate,Smooth Delivery
2024-01-22,V040,D020,R017,Hyderabad,Nagpur,714,743,119.61,14.14,1.4,10.9,No,Clear,Light,Late Departure
2024-03-10,V045,D061,R014,Kolkata,Indore,1368,1486,242.36,34.72,1.41,13.23,No,Clear,Heavy,Weather Delay
2024-02-04,V048,D021,R006,Delhi,Ahmedabad,1367,1388,214.87,25.23,1.98,3.99,No,Stormy,Heavy,Vehicle Breakdown
2024-04-02,V043,D099,R009,Mumbai,Jaipur,1070,1050,132.46,21.6,3.7,7.47,No,Stormy,Light,Vehicle Breakdown
2024-01-07,V022,D022,R008,Kolkata,Nagpur,383,406,56.85,9.37,1.2,13.29,No,Clear,Light,Late Departure
2024-03-04,V014,D097,R007,Delhi,Lucknow,551,563,75.25,10.67,2.85,16.46,No,Stormy,Moderate,Late Departure
2024-02-27,V010,D044,R003,Mumbai,Nagpur,1054,1078,175.45,20.42,1.01,6.43,No,Foggy,Heavy,Vehicle Breakdown
2024-01-06,V026,D011,R008,Mumbai,Jaipur,442,453,83.49,9.05,0.61,6.69,Yes,Rainy,Light,Smooth Delivery
2024-04-06,V026,D076,R013,Hyderabad,Indore,1066,1165,158.92,21.01,1.47,17.11,No,Rainy,Heavy,Weather Delay
2024-02-26,V015,D045,R003,Bangalore,Jaipur,1020,1085,159.65,18.81,0.32,18.98,Yes,Stormy,Light,Weather Delay
2024-04-27,V036,D032,R020,Bangalore,Pune,1375,1389,210.93,36.71,1.17,13.0,No,Stormy,Heavy,Weather Delay
2024-02-19,V020,D038,R019,Chennai,Pune,541,594,74.95,9.96,0.64,19.84,Yes,Clear,Light,Smooth Delivery
2024-03-02,V027,D099,R009,Mumbai,Ahmedabad,632,643,85.1,16.07,1.06,19.39,No,Stormy,Heavy,Traffic Jam
2024-03-10,V030,D072,R010,Chennai,Nagpur,830,906,128.49,16.29,0.29,14.99,Yes,Stormy,Heavy,Late Departure
2024-01-07,V020,D093,R004,Chennai,Lucknow,656,684,129.68,17.6,0.17,15.04,Yes,Clear,Heavy,Weather Delay
2024-03-15,V034,D028,R012,Mumbai,Ahmedabad,792,769,120.1,18.79,1.2,14.72,No,Stormy,Moderate,Smooth Delivery
2024-01-24,V038,D042,R003,Chennai,Ahmedabad,685,721,110.13,15.47,0.76,17.51,Yes,Foggy,Heavy,Weather Delay
2024-01-02,V037,D016,R017,Hyderabad,Lucknow,626,625,108.17,12.55,0.67,17.25,Yes,Stormy,Light,Weather Delay
2024-01-20,V030,D028,R013,Kolkata,Ahmedabad,1490,1488,209.41,41.5,0.73,8.18,Yes,Foggy,Heavy,Late Departure
2024-01-08,V036,D041,R013,Kolkata,Surat,762,817,103.4,17.23,2.61,14.59,No,Foggy,Light,Vehicle Breakdown
2024-01-18,V031,D014,R007,Kolkata,Nagpur,1028,1125,151.35,28.13,1.87,11.64,No,Rainy,Light,Weather Delay
2024-04-19,V021,D066,R002,Delhi,Jaipur,1033,983,170.84,19.33,3.91,16.38,No,Rainy,Heavy,Smooth Delivery
2024-03-23,V048,D023,R007,Hyderabad,Pune,682,748,100.81,19.37,0.51,2.55,Yes,Foggy,Heavy,Weather Delay
2024-01-25,V036,D072,R017,Bangalore,Ahmedabad,446,429,75.84,9.9,2.82,17.52,No,Foggy,Light,Weather Delay
2024-04-02,V014,D053,R008,Mumbai,Indore,477,497,63.84,10.6,3.3,10.17,No,Clear,Light,Smooth Delivery
2024-01-05,V031,D027,R006,Mumbai,Lucknow,580,575,74.2,13.56,1.05,7.92,No,Foggy,Heavy,Late Departure
2024-01-18,V036,D040,R008,Hyderabad,Pune,865,907,113.59,24.36,3.45,2.07,No,Rainy,Light,Smooth Delivery
2024-02-15,V035,D066,R001,Delhi,Indore,818,821,149.11,16.31,0.08,11.96,Yes,Stormy,Moderate,Smooth Delivery
2024-01-17,V040,D036,R008,Chennai,Pune,307,305,56.47,6.09,0.37,6.03,Yes,Stormy,Heavy,Vehicle Breakdown
2024-01-23,V024,D069,R003,Hyderabad,Ahmedabad,1104,1094,161.83,22.91,0.03,6.35,Yes,Clear,Heavy,Smooth Delivery
2024-04-20,V002,D033,R018,Hyderabad,Ahmedabad,1384,1404,234.16,26.27,2.32,13.27,No,Clear,Heavy,Traffic Jam
2024-02-09,V002,D076,R019,Hyderabad,Pune,632,632,88.99,12.18,1.36,16.12,No,Rainy,Moderate,Late Departure
2024-02-09,V031,D054,R013,Chennai,Nagpur,1244,1321,196.72,30.16,2.05,5.72,No,Stormy,Light,Vehicle Breakdown
2024-01-06,V008,D077,R002,Chennai,Jaipur,345,368,49.64,6.71,0.96,5.46,Yes,Clear,Light,Late Departure
2024-02-06,V030,D023,R003,Kolkata,Pune,471,454,62.79,8.93,1.58,4.59,No,Rainy,Light,Smooth Delivery
2024-03-30,V026,D040,R003,Mumbai,Indore,663,722,90.62,15.18,1.36,15.99,No,Stormy,Moderate,Vehicle Breakdown
2024-04-24,V019,D077,R009,Bangalore,Pune,383,406,51.37,10.27,1.3,14.45,No,Clear,Heavy,Vehicle Breakdown
2024-03-19,V033,D032,R012,Mumbai,Ahmedabad,594,643,84.36,10.89,1.08,16.95,No,Clear,Light,Vehicle Breakdown
2024-02-04,V027,D072,R020,Chennai,Ahmedabad,1037,1051,167.71,25.88,2.56,19.74,No,Rainy,Heavy,Smooth Delivery
2024-01-29,V026,D030,R005,Bangalore,Ahmedabad,887,876,169.49,17.29,1.45,19.27,No,Rainy,Heavy,Late Departure
2024-02-10,V049,D019,R012,Bangalore,Jaipur,1197,1182,226.74,26.69,0.13,6.71,Yes,Rainy,Light,Vehicle Breakdown
2024-04-15,V048,D046,R003,Delhi,Lucknow,653,632,111.42,17.59,4.62,7.01,No,Foggy,Light,Smooth Delivery
2024-02-25,V017,D013,R013,Kolkata,Ahmedabad,447,454,58.99,9.21,1.44,14.7,No,Clear,Heavy,Vehicle Breakdown
2024-01-11,V005,D094,R018,Mumbai,Ahmedabad,510,547,71.66,10.66,3.31,11.64,No,Foggy,Heavy,Late Departure
2024-03-18,V017,D004,R014,Kolkata,Jaipur,664,658,86.12,14.49,3.55,2.72,No,Rainy,Moderate,Traffic Jam
2024-02-14,V020,D017,R001,Bangalore,Nagpur,485,489,62.35,12.13,4.26,19.17,No,Clear,Moderate,Weather Delay
2024-04-27,V029,D072,R008,Delhi,Ahmedabad,997,1079,161.26,20.8,3.06,15.97,No,Clear,Light,Late Departure
2024-03-01,V044,D058,R014,Bangalore,Indore,920,960,120.8,18.89,5.56,3.03,No,Stormy,Heavy,Traffic Jam
2024-03-16,V022,D016,R004,Chennai,Nagpur,312,302,47.53,7.31,2.29,4.89,No,Foggy,Heavy,Vehicle Breakdown
2024-02-06,V043,D068,R012,Bangalore,Indore,911,998,167.87,20.9,0.48,12.43,Yes,Foggy,Heavy,Vehicle Breakdown
2024-04-25,V007,D008,R009,Hyderabad,Lucknow,1008,966,177.28,20.19,0.31,6.24,Yes,Rainy,Moderate,Smooth Delivery
2024-04-16,V009,D088,R020,Chennai,Jaipur,565,603,114.21,12.91,0.04,8.24,Yes,Stormy,Moderate,Vehicle Breakdown
2024-04-17,V047,D072,R015,Bangalore,Surat,1268,1337,253.69,24.03,3.6,3.89,No,Foggy,Heavy,Late Departure
2024-01-04,V041,D098,R003,Chennai,Nagpur,1356,1489,252.69,36.97,0.01,9.35,Yes,Clear,Heavy,Traffic Jam
2024-01-01,V031,D068,R012,Hyderabad,Jaipur,877,916,152.75,16.95,1.89,8.3,No,Clear,Heavy,Vehicle Breakdown
2024-01-31,V024,D056,R004,Mumbai,Surat,1327,1406,179.76,36.0,0.55,10.34,Yes,Clear,Moderate,Late Departure
2024-01-17,V006,D025,R019,Delhi,Surat,1303,1335,201.46,31.77,1.65,13.61,No,Stormy,Light,Vehicle Breakdown
2024-03-04,V024,D052,R020,Delhi,Lucknow,872,903,169.06,19.58,0.66,10.84,Yes,Rainy,Heavy,Vehicle Breakdown
2024-02-04,V036,D097,R016,Kolkata,Jaipur,554,602,93.46,15.7,0.87,16.77,Yes,Stormy,Light,Traffic Jam
2024-02-26,V020,D092,R001,Hyderabad,Indore,1029,1097,167.73,25.73,0.94,12.15,Yes,Rainy,Light,Smooth Delivery
2024-03-22,V046,D100,R003,Mumbai,Surat,558,613,88.42,11.41,1.01,8.38,No,Rainy,Moderate,Smooth Delivery
2024-03-24,V035,D037,R003,Delhi,Indore,1047,1122,173.02,19.07,0.92,3.22,Yes,Stormy,Light,Vehicle Breakdown
2024-02-28,V029,D025,R012,Hyderabad,Jaipur,975,1026,199.61,24.37,0.65,15.31,Yes,Foggy,Moderate,Smooth Delivery
2024-04-30,V039,D010,R010,Mumbai,Lucknow,693,709,139.4,14.64,0.8,18.59,Yes,Foggy,Moderate,Late Departure
2024-03-26,V033,D032,R011,Mumbai,Lucknow,940,963,135.12,23.87,2.15,14.98,No,Rainy,Moderate,Traffic Jam
2024-02-27,V015,D036,R001,Mumbai,Nagpur,439,476,93.31,9.99,1.71,3.71,No,Rainy,Light,Late Departure
2024-03-14,V014,D034,R017,Kolkata,Surat,1087,1099,140.42,24.86,6.34,3.02,No,Foggy,Moderate,Traffic Jam
2024-02-19,V041,D029,R013,Mumbai,Nagpur,632,668,99.06,14.04,5.3,4.33,No,Clear,Light,Vehicle Breakdown
2024-04-06,V010,D091,R009,Bangalore,Jaipur,1312,1422,201.03,32.65,3.48,9.73,No,Foggy,Moderate,Smooth Delivery
2024-02-10,V016,D098,R008,Kolkata,Surat,936,1003,162.65,17.99,1.52,4.54,No,Clear,Light,Vehicle Breakdown
2024-01-14,V042,D080,R007,Kolkata,Indore,879,920,165.05,20.33,0.28,2.4,Yes,Rainy,Moderate,Weather Delay
2024-04-01,V038,D054,R011,Delhi,Nagpur,714,700,105.91,16.0,1.04,6.46,No,Stormy,Light,Smooth Delivery
2024-03-29,V039,D010,R009,Bangalore,Ahmedabad,923,971,136.51,21.89,3.2,13.59,No,Foggy,Light,Traffic Jam
2024-03-25,V011,D068,R017,Mumbai,Surat,386,407,69.79,11.02,3.01,16.8,No,Stormy,Heavy,Traffic Jam
2024-01-06,V002,D098,R015,Bangalore,Nagpur,583,564,92.12,12.09,1.58,17.49,No,Foggy,Light,Smooth Delivery
2024-03-07,V022,D042,R016,Kolkata,Indore,400,388,61.69,10.83,0.74,2.27,Yes,Clear,Heavy,Late Departure
2024-02-24,V016,D054,R002,Bangalore,Pune,519,562,85.4,9.98,0.09,6.09,Yes,Rainy,Heavy,Weather Delay
2024-02-18,V043,D079,R019,Chennai,Ahmedabad,1256,1242,201.62,24.6,0.73,5.68,Yes,Stormy,Light,Weather Delay
2024-02-07,V029,D096,R001,Hyderabad,Pune,1002,961,183.45,19.96,0.88,15.07,Yes,Rainy,Moderate,Weather Delay
2024-02-15,V016,D028,R012,Bangalore,Jaipur,1118,1176,217.53,29.53,2.11,14.98,No,Rainy,Heavy,Late Departure
2024-04-02,V045,D079,R009,Delhi,Indore,1480,1489,284.58,42.0,0.51,2.17,Yes,Stormy,Moderate,Smooth Delivery
2024-03-07,V038,D061,R002,Chennai,Ahmedabad,1495,1471,235.04,39.94,0.17,18.14,Yes,Clear,Light,Vehicle Breakdown
2024-02-09,V034,D008,R019,Delhi,Surat,821,852,109.18,19.59,1.7,5.68,No,Rainy,Moderate,Vehicle Breakdown
2024-03-01,V015,D041,R003,Bangalore,Surat,1404,1464,271.68,40.07,4.02,11.99,No,Clear,Light,Weather Delay
2024-02-05,V037,D025,R007,Hyderabad,Indore,1212,1319,219.78,29.17,0.77,14.71,Yes,Rainy,Heavy,Smooth Delivery
2024-01-18,V037,D030,R002,Delhi,Surat,946,978,125.77,26.64,1.85,7.95,No,Stormy,Moderate,Traffic Jam
2024-02-23,V013,D043,R008,Chennai,Surat,511,499,76.4,11.33,0.22,5.63,Yes,Clear,Heavy,Vehicle Breakdown
2024-02-20,V031,D100,R001,Delhi,Jaipur,905,915,146.95,21.89,0.24,2.08,Yes,Clear,Heavy,Traffic Jam
2024-02-24,V032,D072,R001,Mumbai,Indore,1032,1130,144.31,23.1,7.96,14.13,No,Foggy,Light,Smooth Delivery
2024-02-05,V050,D027,R018,Bangalore,Pune,453,435,81.26,8.5,1.49,17.18,No,Foggy,Light,Vehicle Breakdown
2024-04-06,V015,D037,R009,Kolkata,Pune,947,1027,161.89,26.33,0.31,3.2,Yes,Stormy,Heavy,Late Departure
2024-01-01,V030,D067,R011,Delhi,Indore,360,352,56.49,9.63,0.27,10.02,Yes,Clear,Light,Vehicle Breakdown
2024-03-06,V023,D048,R006,Chennai,Surat,1046,1047,163.52,24.0,1.55,18.87,No,Foggy,Moderate,Smooth Delivery
2024-01-16,V033,D042,R012,Chennai,Lucknow,1095,1057,199.52,21.03,1.06,15.8,No,Foggy,Light,Traffic Jam
2024-01-07,V010,D048,R001,Mumbai,Pune,439,431,57.57,8.21,1.51,3.91,No,Stormy,Moderate,Late Departure
2024-01-08,V041,D047,R003,Bangalore,Ahmedabad,1251,1356,183.8,25.01,0.06,16.38,Yes,Rainy,Moderate,Smooth Delivery
2024-02-07,V012,D029,R017,Bangalore,Surat,839,814,143.63,18.03,0.46,13.9,Yes,Foggy,Moderate,Late Departure
2024-04-29,V034,D017,R016,Hyderabad,Nagpur,330,343,64.42,6.86,3.86,4.9,No,Stormy,Light,Smooth Delivery
2024-04-04,V014,D007,R008,Hyderabad,Ahmedabad,462,480,79.66,10.45,0.51,8.37,Yes,Clear,Heavy,Vehicle Breakdown
2024-03-19,V030,D051,R017,Chennai,Jaipur,1186,1131,142.36,24.97,1.04,8.91,No,Rainy,Light,Traffic Jam
2024-02-02,V006,D060,R001,Hyderabad,Nagpur,520,536,87.29,12.32,0.94,6.97,Yes,Stormy,Moderate,Late Departure
2024-03-05,V001,D010,R012,Kolkata,Lucknow,1439,1405,210.65,27.75,0.25,2.59,Yes,Clear,Moderate,Weather Delay
2024-02-20,V005,D033,R020,Mumbai,Ahmedabad,552,544,68.52,10.7,1.36,18.73,No,Stormy,Moderate,Traffic Jam
2024-03-03,V022,D100,R003,Hyderabad,Lucknow,947,962,121.01,23.14,0.41,13.48,Yes,Rainy,Heavy,Weather Delay
2024-02-19,V015,D061,R012,Mumbai,Jaipur,817,822,119.49,19.88,1.44,6.96,No,Foggy,Light,Late Departure
2024-01-13,V015,D046,R001,Bangalore,Surat,621,594,76.78,11.79,5.3,14.9,No,Stormy,Moderate,Late Departure
2024-02-12,V033,D079,R010,Hyderabad,Indore,316,332,49.72,8.42,0.31,7.21,Yes,Foggy,Heavy,Weather Delay
2024-04-03,V025,D075,R011,Hyderabad,Jaipur,504,546,98.93,9.43,1.11,14.88,No,Foggy,Moderate,Vehicle Breakdown
2024-01-05,V034,D095,R012,Kolkata,Ahmedabad,868,838,144.31,16.02,0.46,7.34,Yes,Stormy,Light,Vehicle Breakdown
2024-02-17,V036,D027,R008,Mumbai,Ahmedabad,534,523,97.08,13.46,1.54,10.2,No,Rainy,Light,Traffic Jam
2024-03-16,V016,D046,R006,Delhi,Indore,874,902,168.06,17.12,2.3,2.39,No,Rainy,Light,Traffic Jam
2024-03-12,V042,D036,R004,Kolkata,Surat,1172,1180,226.65,23.05,2.0,18.24,No,Stormy,Light,Traffic Jam
2024-02-16,V014,D100,R003,Bangalore,Ahmedabad,1295,1276,200.35,33.47,0.7,11.4,Yes,Stormy,Moderate,Vehicle Breakdown
2024-02-01,V022,D035,R001,Hyderabad,Pune,589,564,78.94,12.84,2.65,6.89,No,Foggy,Heavy,Late Departure
2024-02-06,V008,D038,R016,Mumbai,Lucknow,762,827,103.43,14.27,2.26,16.62,No,Clear,Heavy,Traffic Jam
2024-03-13,V030,D031,R004,Bangalore,Pune,1280,1326,238.04,26.37,1.87,19.74,No,Stormy,Moderate,Smooth Delivery
2024-02-15,V004,D081,R008,Hyderabad,Ahmedabad,1437,1481,254.73,29.52,5.82,5.19,No,Foggy,Light,Late Departure
